Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
1,25,188.0,89.0,6.0,92.0,39.6,23.0
0,23,169.0,70.0,13.0,90.0,40.1,54.0
0,47,172.0,70.0,2.0,89.0,37.8,9.0
1,34,182.0,80.0,29.0,120.0,40.7,240.0
0,36,152.0,54.0,10.0,86.0,39.7,42.0
1,63,203.0,115.0,14.0,106.0,40.0,117.0
0,37,164.0,59.0,26.0,106.0,40.6,164.0
0,50,156.0,55.0,23.0,98.0,40.8,132.0
1,62,191.0,96.0,2.0,85.0,38.2,9.0
0,37,173.0,67.0,15.0,94.0,40.0,74.0
0,35,169.0,69.0,23.0,96.0,40.7,116.0
1,27,174.0,79.0,8.0,102.0,39.7,42.0
1,55,179.0,79.0,24.0,110.0,40.6,187.0
1,36,173.0,75.0,16.0,94.0,40.4,70.0
0,22,140.0,45.0,7.0,86.0,39.1,29.0
1,20,170.0,71.0,9.0,83.0,39.8,17.0
1,43,185.0,83.0,28.0,108.0,40.9,195.0
0,73,181.0,76.0,19.0,106.0,40.4,127.0
1,22,184.0,82.0,14.0,87.0,39.9,39.0
1,67,155.0,64.0,6.0,88.0,38.9,28.0
1,25,195.0,100.0,16.0,93.0,40.3,68.0
0,41,165.0,63.0,17.0,97.0,40.5,91.0
1,49,181.0,81.0,16.0,97.0,40.2,89.0
0,58,148.0,53.0,2.0,89.0,37.7,10.0
1,27,180.0,80.0,28.0,111.0,41.2,185.0
0,33,172.0,76.0,5.0,79.0,38.7,16.0
0,59,156.0,58.0,19.0,91.0,40.3,97.0
1,21,183.0,77.0,13.0,92.0,40.2,44.0
0,65,155.0,59.0,10.0,95.0,40.0,56.0
1,22,191.0,88.0,21.0,103.0,40.4,112.0
1,55,192.0,91.0,10.0,81.0,39.8,37.0
1,22,182.0,82.0,9.0,86.0,39.8,24.0
0,35,132.0,38.0,30.0,112.0,40.5,216.0
1,58,203.0,101.0,15.0,101.0,40.1,106.0
1,45,194.0,103.0,14.0,85.0,39.9,57.0
1,62,195.0,99.0,18.0,97.0,40.3,119.0
0,74,162.0,60.0,16.0,97.0,40.1,96.0
0,48,146.0,46.0,7.0,88.0,39.5,33.0
1,23,173.0,73.0,23.0,100.0,40.7,106.0
1,31,184.0,90.0,25.0,106.0,41.0,156.0
1,53,199.0,98.0,14.0,92.0,40.4,75.0
1,73,189.0,89.0,18.0,99.0,40.6,130.0
0,27,170.0,66.0,21.0,113.0,40.5,142.0
1,40,177.0,83.0,22.0,99.0,40.5,121.0
0,66,162.0,66.0,24.0,99.0,40.7,143.0
0,46,170.0,73.0,20.0,105.0,40.7,123.0
0,75,165.0,62.0,26.0,108.0,41.1,186.0
1,33,162.0,67.0,13.0,94.0,40.3,53.0
0,49,164.0,59.0,27.0,104.0,40.8,170.0
0,37,166.0,67.0,15.0,97.0,40.2,78.0
0,43,167.0,70.0,26.0,113.0,40.5,182.0
0,66,187.0,82.0,11.0,92.0,40.0,55.0
0,51,161.0,59.0,25.0,101.0,40.6,150.0
0,33,162.0,56.0,6.0,80.0,39.9,21.0
1,48,170.0,72.0,6.0,90.0,39.0,26.0
1,43,192.0,95.0,18.0,93.0,40.5,90.0
1,48,174.0,75.0,16.0,99.0,40.7,91.0
1,34,186.0,87.0,17.0,95.0,40.3,79.0
0,61,168.0,66.0,29.0,107.0,41.1,195.0
0,48,177.0,75.0,10.0,101.0,39.9,57.0
0,30,162.0,57.0,18.0,98.0,40.5,96.0
0,79,163.0,61.0,7.0,93.0,39.7,39.0
0,67,172.0,73.0,4.0,85.0,38.6,18.0
1,60,184.0,84.0,4.0,85.0,39.3,17.0
0,57,171.0,76.0,15.0,97.0,40.3,82.0
1,34,194.0,96.0,19.0,101.0,40.5,110.0
0,42,157.0,56.0,25.0,106.0,40.8,161.0
1,38,181.0,82.0,25.0,107.0,40.8,164.0
1,43,179.0,83.0,5.0,81.0,39.5,15.0
1,76,189.0,99.0,12.0,96.0,40.2,85.0
1,37,179.0,79.0,23.0,101.0,40.6,128.0
1,23,195.0,98.0,14.0,94.0,40.2,59.0
1,21,205.0,108.0,2.0,84.0,37.9,6.0
0,20,151.0,54.0,18.0,92.0,40.2,82.0
0,23,168.0,62.0,25.0,105.0,40.5,148.0
0,20,170.0,65.0,3.0,76.0,38.2,8.0
0,25,173.0,71.0,14.0,86.0,40.3,53.0
0,24,155.0,50.0,16.0,98.0,40.2,85.0
0,29,157.0,57.0,22.0,99.0,40.9,120.0
1,43,199.0,106.0,28.0,107.0,40.7,205.0
0,26,175.0,66.0,4.0,80.0,39.1,13.0
0,76,176.0,77.0,28.0,107.0,40.6,192.0
1,43,184.0,89.0,4.0,91.0,38.7,18.0
1,73,190.0,94.0,7.0,92.0,39.3,44.0
1,42,198.0,104.0,26.0,103.0,41.3,172.0
0,23,171.0,65.0,27.0,105.0,40.4,158.0
1,22,186.0,76.0,6.0,82.0,39.5,11.0
1,28,176.0,77.0,25.0,96.0,40.9,108.0
0,20,170.0,64.0,23.0,96.0,40.5,112.0
0,36,169.0,65.0,14.0,92.0,39.7,66.0
1,26,201.0,104.0,10.0,88.0,39.7,36.0
1,59,167.0,72.0,4.0,89.0,38.7,19.0
0,22,152.0,50.0,10.0,94.0,39.5,49.0
0,50,170.0,70.0,26.0,100.0,40.6,149.0
1,22,171.0,77.0,2.0,81.0,38.6,4.0
0,52,171.0,70.0,28.0,115.0,40.6,206.0
0,31,169.0,66.0,23.0,94.0,40.9,111.0
1,68,186.0,98.0,28.0,105.0,41.1,226.0
0,48,169.0,65.0,11.0,94.0,39.3,56.0
1,31,186.0,94.0,7.0,92.0,39.7,30.0
0,23,159.0,60.0,15.0,91.0,40.2,67.0
1,24,178.0,78.0,22.0,102.0,40.7,111.0
1,58,172.0,75.0,27.0,107.0,40.7,199.0
0,32,176.0,69.0,15.0,102.0,40.3,85.0
0,21,144.0,47.0,2.0,77.0,38.1,6.0
1,63,200.0,98.0,28.0,105.0,40.9,219.0
1,77,176.0,82.0,21.0,102.0,39.9,162.0
1,49,188.0,85.0,25.0,110.0,40.5,190.0
1,26,189.0,91.0,30.0,108.0,40.7,190.0
0,53,166.0,64.0,9.0,87.0,39.5,40.0
0,31,179.0,77.0,9.0,92.0,40.1,40.0
0,32,165.0,66.0,3.0,75.0,38.5,8.0
0,35,178.0,71.0,8.0,85.0,39.8,31.0
0,66,151.0,57.0,21.0,100.0,40.7,130.0
0,40,157.0,60.0,7.0,89.0,39.9,32.0
1,62,181.0,87.0,22.0,97.0,40.6,139.0
0,24,159.0,58.0,3.0,88.0,38.5,12.0
1,37,185.0,87.0,11.0,96.0,39.5,55.0
1,49,186.0,86.0,9.0,95.0,39.4,48.0
1,32,198.0,99.0,24.0,107.0,40.4,160.0
0,46,164.0,62.0,13.0,94.0,39.9,67.0
1,59,178.0,75.0,25.0,105.0,41.2,178.0
0,42,168.0,68.0,17.0,91.0,40.4,79.0
1,44,184.0,85.0,9.0,85.0,39.6,32.0
0,74,175.0,77.0,22.0,103.0,40.4,140.0
1,68,190.0,99.0,14.0,92.0,40.3,86.0
1,58,184.0,84.0,16.0,97.0,40.3,97.0
1,32,184.0,80.0,28.0,117.0,40.7,217.0
1,34,192.0,93.0,21.0,91.0,40.6,88.0
0,23,160.0,58.0,21.0,106.0,40.3,127.0
0,52,174.0,69.0,7.0,88.0,39.2,32.0
0,28,160.0,63.0,5.0,85.0,39.1,19.0
0,47,172.0,66.0,20.0,103.0,40.7,121.0
1,24,168.0,68.0,12.0,92.0,39.8,40.0
0,73,162.0,60.0,9.0,91.0,39.8,48.0
1,76,192.0,103.0,25.0,100.0,40.4,195.0
1,65,163.0,69.0,10.0,91.0,39.9,52.0
1,29,173.0,71.0,4.0,81.0,39.1,8.0
1,20,178.0,81.0,26.0,104.0,40.8,136.0
1,33,187.0,90.0,6.0,86.0,39.1,20.0
0,33,170.0,61.0,3.0,83.0,38.7,11.0
1,34,174.0,72.0,26.0,103.0,40.7,144.0
0,43,160.0,60.0,13.0,89.0,40.1,59.0
0,47,173.0,74.0,10.0,97.0,39.8,53.0
0,65,187.0,82.0,8.0,90.0,39.2,38.0
0,22,161.0,62.0,29.0,99.0,40.8,152.0
1,28,184.0,85.0,8.0,94.0,39.4,34.0
0,30,157.0,60.0,3.0,87.0,38.7,12.0
1,20,184.0,84.0,1.0,76.0,37.8,1.0
1,32,196.0,96.0,28.0,110.0,40.9,197.0
0,56,171.0,66.0,20.0,103.0,40.0,124.0
1,67,188.0,90.0,15.0,106.0,40.3,120.0
1,62,207.0,105.0,9.0,88.0,39.7,48.0
0,33,182.0,73.0,17.0,97.0,40.4,86.0
1,46,201.0,96.0,25.0,108.0,40.3,185.0
1,79,191.0,91.0,8.0,90.0,39.6,49.0
0,57,152.0,57.0,11.0,85.0,40.0,49.0
0,49,167.0,66.0,11.0,87.0,39.9,48.0
1,41,186.0,87.0,14.0,100.0,40.3,81.0
1,38,170.0,77.0,19.0,112.0,40.3,137.0
1,28,189.0,84.0,24.0,98.0,40.6,115.0
1,31,189.0,84.0,19.0,98.0,40.6,93.0
1,48,193.0,93.0,8.0,87.0,39.5,34.0
1,41,179.0,80.0,26.0,106.0,40.6,170.0
1,71,201.0,103.0,6.0,92.0,39.1,38.0
0,30,161.0,64.0,26.0,99.0,40.7,139.0
0,30,167.0,67.0,18.0,94.0,40.5,86.0
0,29,163.0,59.0,26.0,111.0,40.9,174.0
1,34,184.0,88.0,5.0,82.0,39.1,14.0
1,42,167.0,76.0,29.0,108.0,40.6,197.0
0,51,169.0,68.0,17.0,105.0,40.4,107.0
1,35,187.0,92.0,19.0,100.0,40.5,106.0
0,28,172.0,68.0,3.0,85.0,38.6,11.0
0,33,187.0,80.0,6.0,90.0,39.0,25.0
0,22,160.0,56.0,23.0,98.0,40.5,120.0
1,64,172.0,73.0,22.0,102.0,40.5,151.0
0,57,157.0,57.0,18.0,91.0,40.1,91.0
0,42,157.0,56.0,18.0,95.0,40.5,95.0
1,24,188.0,91.0,23.0,101.0,40.8,119.0
1,49,169.0,80.0,3.0,82.0,38.4,10.0
1,32,184.0,81.0,19.0,99.0,40.2,96.0
1,78,176.0,80.0,13.0,98.0,40.1,92.0
0,53,166.0,63.0,24.0,107.0,40.7,159.0
1,68,195.0,98.0,21.0,105.0,40.4,169.0
1,47,200.0,108.0,15.0,98.0,40.2,93.0
0,51,154.0,56.0,15.0,96.0,40.6,83.0
0,64,158.0,59.0,22.0,92.0,40.6,116.0
1,51,198.0,94.0,17.0,87.0,40.1,75.0
0,23,153.0,55.0,26.0,98.0,40.8,137.0
0,42,148.0,48.0,15.0,94.0,40.5,79.0
1,23,180.0,75.0,8.0,88.0,39.4,23.0
1,70,191.0,98.0,4.0,83.0,39.1,19.0
1,53,189.0,94.0,11.0,88.0,40.0,52.0
1,28,184.0,84.0,16.0,98.0,40.1,76.0
0,48,182.0,80.0,10.0,92.0,40.0,47.0
0,43,158.0,61.0,22.0,99.0,40.6,124.0
0,21,178.0,71.0,7.0,89.0,39.8,28.0
1,26,194.0,92.0,22.0,104.0,40.6,127.0
0,53,170.0,67.0,19.0,95.0,40.0,101.0
0,32,171.0,68.0,26.0,103.0,40.9,150.0
1,24,212.0,105.0,9.0,90.0,39.8,34.0
1,30,194.0,94.0,13.0,93.0,40.2,56.0
0,31,174.0,69.0,27.0,104.0,41.1,158.0
1,21,182.0,87.0,22.0,107.0,40.6,129.0
1,35,186.0,86.0,10.0,93.0,39.8,44.0
1,56,201.0,105.0,11.0,94.0,39.7,66.0
0,34,153.0,51.0,28.0,107.0,40.8,181.0
0,29,153.0,58.0,14.0,101.0,40.1,79.0
0,23,147.0,51.0,21.0,113.0,40.5,145.0
0,22,158.0,62.0,28.0,110.0,40.7,180.0
1,42,183.0,82.0,15.0,98.0,40.4,81.0
0,40,178.0,73.0,15.0,95.0,40.5,75.0
1,28,179.0,83.0,2.0,79.0,38.1,4.0
1,49,198.0,102.0,17.0,100.0,40.5,110.0
1,28,180.0,79.0,9.0,93.0,39.6,35.0
1,56,196.0,94.0,5.0,86.0,39.0,23.0
0,41,167.0,61.0,29.0,103.0,41.2,175.0
1,38,198.0,96.0,27.0,95.0,40.6,137.0
0,21,140.0,48.0,27.0,106.0,40.6,166.0
1,73,183.0,90.0,21.0,94.0,40.5,136.0
1,48,183.0,91.0,24.0,102.0,40.4,156.0
0,53,172.0,71.0,8.0,89.0,39.7,37.0
1,43,178.0,82.0,16.0,102.0,40.0,97.0
1,20,172.0,71.0,18.0,99.0,40.3,77.0
1,22,184.0,85.0,28.0,105.0,40.6,156.0
1,50,191.0,95.0,11.0,93.0,40.1,58.0
1,46,184.0,89.0,10.0,95.0,39.9,53.0
0,40,165.0,62.0,19.0,100.0,40.5,108.0
0,71,163.0,65.0,11.0,90.0,40.0,56.0
1,20,172.0,76.0,19.0,106.0,40.3,103.0
1,68,196.0,98.0,22.0,101.0,40.1,164.0
1,50,172.0,73.0,13.0,98.0,40.1,73.0
1,24,166.0,71.0,2.0,78.0,38.2,3.0
0,25,159.0,57.0,15.0,99.0,40.2,80.0
1,34,196.0,103.0,17.0,96.0,40.4,88.0
0,42,170.0,75.0,14.0,98.0,40.3,74.0
0,29,140.0,40.0,16.0,101.0,40.0,94.0
1,40,167.0,66.0,6.0,87.0,39.1,20.0
0,77,176.0,76.0,9.0,85.0,39.3,41.0
1,46,177.0,83.0,20.0,98.0,41.0,112.0
0,78,168.0,71.0,12.0,96.0,39.7,69.0
1,35,186.0,92.0,24.0,99.0,40.9,130.0
1,21,199.0,100.0,21.0,98.0,40.6,100.0
0,45,156.0,57.0,27.0,104.0,40.6,169.0
0,56,172.0,65.0,27.0,108.0,41.0,183.0
0,74,160.0,66.0,29.0,110.0,40.8,211.0
1,46,180.0,83.0,6.0,86.0,39.6,23.0
1,21,196.0,92.0,14.0,95.0,40.0,58.0
1,26,180.0,75.0,4.0,77.0,39.2,5.0
1,63,176.0,79.0,12.0,90.0,39.8,62.0
0,34,156.0,51.0,3.0,90.0,38.7,14.0
1,68,205.0,106.0,23.0,107.0,40.5,196.0
1,56,182.0,87.0,16.0,91.0,39.9,82.0
1,21,173.0,78.0,28.0,108.0,40.7,163.0
1,20,173.0,73.0,25.0,99.0,40.7,108.0
0,35,161.0,62.0,15.0,102.0,40.3,87.0
1,25,194.0,97.0,18.0,99.0,40.4,91.0
0,62,148.0,44.0,26.0,108.0,40.8,186.0
0,63,173.0,66.0,8.0,83.0,39.4,34.0
0,46,154.0,57.0,11.0,97.0,40.2,61.0
1,46,175.0,80.0,21.0,97.0,40.5,113.0
1,24,187.0,87.0,5.0,82.0,39.2,11.0
1,43,178.0,83.0,13.0,83.0,40.3,42.0
0,27,157.0,59.0,2.0,81.0,38.3,7.0
1,65,172.0,80.0,14.0,96.0,39.9,86.0
0,63,150.0,50.0,7.0,88.0,39.4,35.0
1,59,199.0,104.0,20.0,102.0,40.5,146.0
0,34,151.0,51.0,7.0,97.0,39.2,38.0
0,57,172.0,70.0,28.0,105.0,41.2,179.0
1,28,192.0,94.0,10.0,85.0,39.7,30.0
1,31,202.0,98.0,14.0,97.0,40.3,71.0
0,30,166.0,66.0,16.0,87.0,40.2,65.0
1,38,176.0,77.0,2.0,80.0,38.6,5.0
0,54,169.0,71.0,29.0,107.0,40.5,190.0
1,54,195.0,100.0,9.0,82.0,39.6,36.0
1,31,193.0,97.0,15.0,92.0,40.5,64.0
1,73,167.0,69.0,29.0,109.0,40.8,240.0
0,75,156.0,57.0,27.0,114.0,41.0,212.0
1,39,164.0,73.0,22.0,97.0,40.5,108.0
1,26,193.0,87.0,5.0,87.0,39.2,15.0
0,28,157.0,59.0,23.0,111.0,41.0,153.0
1,58,191.0,91.0,10.0,91.0,39.6,53.0
1,79,202.0,108.0,18.0,99.0,41.0,142.0
0,26,167.0,58.0,15.0,95.0,40.2,74.0
0,53,159.0,57.0,23.0,105.0,40.7,150.0
0,33,159.0,53.0,17.0,94.0,40.0,85.0
1,60,181.0,92.0,3.0,88.0,38.8,15.0
1,53,182.0,81.0,5.0,84.0,39.3,19.0
1,26,185.0,85.0,3.0,86.0,39.1,9.0
1,23,179.0,83.0,3.0,91.0,38.6,10.0
0,31,170.0,64.0,2.0,77.0,38.1,6.0
1,20,175.0,78.0,24.0,107.0,40.5,135.0
1,32,168.0,73.0,30.0,111.0,40.7,201.0
1,61,197.0,104.0,28.0,108.0,41.1,232.0
1,27,187.0,92.0,13.0,92.0,40.0,52.0
0,42,182.0,84.0,6.0,86.0,39.3,23.0
0,22,158.0,56.0,18.0,97.0,40.4,92.0
0,71,165.0,67.0,19.0,91.0,40.3,99.0
0,28,168.0,62.0,10.0,87.0,39.4,41.0
1,38,177.0,77.0,26.0,113.0,41.1,192.0
0,43,173.0,69.0,2.0,79.0,38.2,7.0
1,21,187.0,84.0,27.0,97.0,40.8,116.0
1,38,182.0,77.0,21.0,102.0,40.5,120.0
1,46,180.0,83.0,2.0,90.0,38.0,9.0
1,49,193.0,97.0,3.0,84.0,38.5,12.0
1,33,181.0,82.0,4.0,89.0,38.6,14.0
0,61,171.0,66.0,8.0,85.0,39.5,35.0
1,35,191.0,90.0,24.0,108.0,40.3,162.0
1,32,202.0,99.0,27.0,115.0,40.5,212.0
0,38,156.0,56.0,20.0,94.0,40.8,101.0
1,58,190.0,87.0,23.0,98.0,40.9,145.0
0,46,168.0,64.0,2.0,85.0,37.7,8.0
0,25,171.0,70.0,11.0,92.0,40.0,49.0
0,23,158.0,54.0,9.0,92.0,39.4,42.0
0,24,167.0,68.0,18.0,93.0,40.6,82.0
0,38,170.0,65.0,3.0,85.0,39.1,12.0
0,29,147.0,48.0,17.0,98.0,40.6,93.0
0,79,163.0,63.0,8.0,86.0,39.9,39.0
0,37,171.0,66.0,25.0,106.0,40.7,155.0
0,22,156.0,58.0,16.0,102.0,40.4,90.0
1,20,182.0,82.0,20.0,92.0,40.2,69.0
0,57,167.0,68.0,18.0,114.0,40.4,133.0
1,58,198.0,96.0,12.0,92.0,39.7,67.0
0,32,144.0,49.0,5.0,90.0,39.0,23.0
0,32,174.0,69.0,2.0,77.0,38.2,6.0
0,42,157.0,55.0,27.0,113.0,40.9,194.0
0,50,151.0,51.0,2.0,79.0,38.4,8.0
0,44,172.0,75.0,12.0,93.0,40.0,58.0
1,27,174.0,75.0,21.0,106.0,40.6,120.0
0,38,178.0,70.0,13.0,89.0,40.2,57.0
0,23,173.0,68.0,18.0,97.0,40.1,89.0
0,31,156.0,58.0,16.0,101.0,40.1,91.0
0,52,148.0,55.0,22.0,105.0,40.5,143.0
1,46,181.0,82.0,24.0,104.0,41.0,156.0
0,56,160.0,60.0,5.0,89.0,39.0,24.0
0,39,177.0,74.0,6.0,78.0,39.1,19.0
1,66,188.0,98.0,26.0,114.0,40.7,242.0
0,62,171.0,78.0,22.0,103.0,40.5,135.0
0,63,158.0,61.0,3.0,87.0,38.5,14.0
0,77,151.0,52.0,28.0,103.0,40.6,190.0
0,54,184.0,79.0,23.0,92.0,40.9,111.0
0,43,146.0,51.0,9.0,94.0,39.2,47.0
1,30,177.0,82.0,28.0,107.0,40.7,173.0
1,74,184.0,87.0,20.0,101.0,40.5,150.0
0,25,164.0,62.0,8.0,85.0,39.5,30.0
1,43,190.0,98.0,17.0,107.0,40.2,122.0
1,40,181.0,91.0,29.0,111.0,41.0,216.0
0,61,166.0,69.0,28.0,114.0,40.9,208.0
0,56,168.0,66.0,3.0,85.0,38.7,13.0
0,67,172.0,72.0,8.0,89.0,39.3,39.0
0,72,151.0,60.0,11.0,92.0,40.1,59.0
1,32,193.0,96.0,21.0,111.0,40.8,151.0
1,51,177.0,76.0,1.0,76.0,37.8,2.0
0,67,166.0,64.0,17.0,90.0,40.3,86.0
1,65,158.0,63.0,19.0,97.0,40.3,113.0
1,35,194.0,91.0,23.0,112.0,41.0,170.0
1,32,187.0,90.0,7.0,90.0,39.4,27.0
1,57,184.0,78.0,3.0,71.0,39.0,6.0
0,50,158.0,59.0,24.0,101.0,40.7,144.0
0,24,174.0,72.0,8.0,91.0,39.8,34.0
0,55,167.0,66.0,14.0,87.0,40.0,63.0
1,23,194.0,97.0,15.0,101.0,40.0,79.0
1,79,172.0,75.0,11.0,89.0,40.1,62.0
1,35,174.0,76.0,12.0,97.0,40.2,57.0
0,31,171.0,71.0,3.0,83.0,38.4,11.0
1,35,182.0,89.0,24.0,108.0,40.8,161.0
0,70,156.0,62.0,8.0,87.0,39.4,38.0
1,65,198.0,96.0,5.0,85.0,39.1,24.0
0,58,160.0,56.0,22.0,99.0,40.6,131.0
1,22,173.0,79.0,29.0,115.0,40.7,201.0
0,24,173.0,68.0,20.0,99.0,40.2,104.0
0,49,158.0,61.0,27.0,106.0,41.0,175.0
0,26,171.0,65.0,11.0,101.0,40.0,60.0
1,21,187.0,92.0,4.0,81.0,38.5,8.0
1,23,191.0,86.0,29.0,115.0,40.9,207.0
0,39,159.0,62.0,15.0,93.0,40.0,74.0
1,33,170.0,76.0,20.0,100.0,40.4,103.0
0,28,160.0,57.0,3.0,81.0,38.8,10.0
0,70,164.0,63.0,12.0,94.0,40.4,67.0
1,38,182.0,85.0,8.0,84.0,39.8,25.0
1,27,192.0,90.0,16.0,88.0,39.8,54.0
1,53,179.0,84.0,14.0,93.0,40.0,73.0
0,38,174.0,73.0,17.0,100.0,40.3,93.0
0,54,169.0,66.0,6.0,85.0,39.4,26.0
1,32,173.0,77.0,16.0,97.0,40.0,75.0
1,28,182.0,76.0,21.0,107.0,40.6,125.0
0,27,175.0,69.0,25.0,105.0,40.8,147.0
0,54,185.0,82.0,4.0,86.0,39.1,17.0
0,56,165.0,70.0,18.0,98.0,40.4,101.0
1,26,187.0,91.0,15.0,95.0,40.1,66.0
1,25,198.0,97.0,11.0,92.0,39.9,44.0
1,45,177.0,81.0,19.0,102.0,40.4,116.0
0,21,166.0,63.0,5.0,81.0,39.3,16.0
0,21,176.0,64.0,4.0,75.0,38.9,11.0
0,36,158.0,58.0,11.0,89.0,39.8,49.0
1,78,193.0,96.0,15.0,83.0,40.5,78.0
1,49,176.0,76.0,5.0,84.0,39.2,18.0
1,60,207.0,114.0,1.0,87.0,37.7,5.0
1,32,170.0,73.0,19.0,99.0,40.5,93.0
1,73,187.0,96.0,2.0,91.0,38.0,12.0
0,22,167.0,61.0,3.0,88.0,38.3,12.0
1,76,177.0,84.0,7.0,84.0,39.1,35.0
0,50,165.0,66.0,7.0,98.0,39.6,39.0
0,20,148.0,52.0,9.0,93.0,39.7,42.0
0,43,169.0,66.0,4.0,76.0,39.1,12.0
0,45,158.0,60.0,15.0,93.0,40.1,76.0
1,23,180.0,73.0,26.0,105.0,41.1,139.0
0,23,148.0,52.0,25.0,108.0,41.1,159.0
0,25,162.0,62.0,19.0,99.0,40.6,101.0
1,22,198.0,97.0,1.0,79.0,37.5,2.0
0,58,175.0,71.0,26.0,105.0,40.8,166.0
1,27,189.0,87.0,3.0,79.0,38.7,6.0
1,60,187.0,87.0,13.0,82.0,40.2,52.0
0,37,170.0,71.0,26.0,105.0,40.9,157.0
0,24,175.0,67.0,24.0,105.0,40.6,140.0
0,75,171.0,68.0,16.0,102.0,40.3,103.0
1,52,183.0,84.0,30.0,112.0,41.0,241.0
0,49,166.0,66.0,10.0,80.0,40.0,36.0
0,31,157.0,56.0,3.0,84.0,39.1,12.0
1,23,196.0,88.0,16.0,105.0,40.2,91.0
1,27,179.0,84.0,15.0,96.0,40.2,66.0
0,42,164.0,61.0,14.0,88.0,40.2,62.0
1,36,174.0,75.0,23.0,98.0,40.5,114.0
1,29,188.0,86.0,4.0,85.0,39.1,12.0
0,57,167.0,65.0,27.0,107.0,41.1,180.0
1,64,175.0,83.0,4.0,83.0,38.9,17.0
1,63,179.0,82.0,16.0,86.0,40.2,74.0
0,57,161.0,61.0,27.0,108.0,40.8,185.0
1,70,190.0,99.0,18.0,97.0,40.5,125.0
0,53,155.0,53.0,2.0,85.0,38.0,9.0
0,50,158.0,58.0,17.0,95.0,40.1,91.0
0,68,147.0,48.0,8.0,86.0,39.5,39.0
1,64,169.0,79.0,27.0,96.0,40.5,165.0
1,31,182.0,87.0,22.0,94.0,40.5,96.0
0,33,171.0,74.0,7.0,95.0,39.4,34.0
0,76,154.0,56.0,22.0,98.0,40.6,136.0
0,25,183.0,77.0,7.0,100.0,39.3,36.0
0,55,155.0,55.0,9.0,88.0,40.0,43.0
1,27,189.0,93.0,16.0,95.0,40.3,71.0
0,42,165.0,63.0,8.0,94.0,39.5,40.0
0,54,159.0,54.0,24.0,107.0,40.6,163.0
0,68,164.0,63.0,26.0,110.0,41.3,188.0
0,33,155.0,55.0,4.0,80.0,38.7,14.0
1,27,197.0,92.0,3.0,85.0,38.6,9.0
1,20,184.0,78.0,18.0,87.0,40.1,47.0
0,28,163.0,58.0,27.0,99.0,41.1,146.0
1,54,195.0,100.0,25.0,106.0,40.7,189.0
1,42,196.0,93.0,14.0,93.0,40.0,68.0
1,43,174.0,78.0,11.0,94.0,39.8,52.0
0,48,165.0,65.0,14.0,85.0,40.0,58.0
1,52,171.0,78.0,5.0,86.0,39.2,20.0
0,65,165.0,61.0,12.0,98.0,40.0,71.0
0,31,160.0,60.0,12.0,95.0,40.2,60.0
1,40,177.0,81.0,8.0,83.0,39.6,24.0
1,62,178.0,85.0,16.0,99.0,40.6,105.0
1,29,186.0,91.0,8.0,84.0,39.6,23.0
0,50,159.0,59.0,30.0,106.0,41.1,196.0
1,73,190.0,95.0,10.0,97.0,39.4,70.0
1,37,195.0,99.0,6.0,82.0,39.1,19.0
0,60,162.0,63.0,12.0,100.0,39.9,72.0
1,25,184.0,82.0,10.0,88.0,39.9,31.0
0,34,135.0,41.0,14.0,92.0,40.2,70.0
1,29,190.0,84.0,21.0,102.0,40.4,114.0
0,20,166.0,64.0,2.0,74.0,38.2,5.0
1,35,175.0,80.0,26.0,106.0,40.7,162.0
1,35,186.0,83.0,19.0,100.0,40.6,102.0
1,45,166.0,74.0,7.0,91.0,39.4,30.0
0,46,168.0,65.0,26.0,106.0,41.0,166.0
1,50,187.0,81.0,5.0,83.0,39.2,18.0
0,78,150.0,54.0,8.0,87.0,39.6,40.0
0,40,174.0,75.0,3.0,92.0,38.7,14.0
0,66,174.0,74.0,23.0,99.0,40.8,135.0
0,61,158.0,60.0,23.0,102.0,40.5,144.0
0,48,159.0,63.0,17.0,87.0,40.0,75.0
0,20,176.0,69.0,10.0,84.0,40.2,35.0
0,50,170.0,68.0,3.0,84.0,38.4,12.0
0,64,154.0,61.0,20.0,94.0,41.0,109.0
1,48,199.0,110.0,6.0,81.0,39.4,22.0
1,29,187.0,91.0,24.0,103.0,40.6,137.0
0,47,162.0,58.0,17.0,95.0,40.4,90.0
0,20,166.0,60.0,15.0,98.0,40.3,77.0
1,32,180.0,86.0,23.0,106.0,40.6,143.0
0,59,182.0,84.0,17.0,92.0,40.3,82.0
0,20,172.0,60.0,20.0,102.0,40.7,111.0
1,64,209.0,112.0,18.0,100.0,40.4,133.0
1,31,191.0,98.0,4.0,85.0,38.7,13.0
0,30,171.0,68.0,7.0,91.0,39.6,31.0
0,72,166.0,66.0,19.0,102.0,40.2,121.0
0,45,159.0,62.0,8.0,94.0,39.6,41.0
1,29,169.0,72.0,20.0,101.0,40.0,100.0
0,37,170.0,64.0,20.0,105.0,40.3,122.0
0,24,167.0,66.0,12.0,89.0,40.0,50.0
0,38,169.0,64.0,9.0,99.0,39.5,49.0
1,57,175.0,76.0,28.0,109.0,40.6,214.0
0,50,153.0,56.0,26.0,108.0,40.7,176.0
0,40,177.0,74.0,29.0,97.0,41.0,150.0
0,24,171.0,72.0,27.0,101.0,41.0,145.0
1,47,192.0,93.0,13.0,95.0,40.3,71.0
